match,comp,alliance,team1,team2,team3,score,totalPoints,autoPoints,autoInitLinePoints,initLineRobot1,initLineRobot2,initLineRobot3,autoCellPoints,autoCellsBottom,autoCellsInner,autoCellsOuter,teleopPoints,teleopCellPoints,teleopCellsBottom,teleopCellsOuter,teleopCellsInner,controlPanelPoints,stage1Activated,stage2Activated,stage3Activated,endgamePoints,endgameRobot1,endgameRobot2,endgameRobot3,endgameRungIsLevel,foulPoints,foulCount,techFoulCount,adjustPoints
52,qm,blue,6875,3739,6140,46,46,14,10,Exited,Exited,None,4,2,0,0,32,22,18,0,2,0,1,0,0,10,None,Park,Park,IsLevel,0,0,0,0
53,qm,red,5885,7721,6135,66,66,23,15,Exited,Exited,Exited,8,0,0,2,40,10,0,0,5,0,0,0,0,30,Hang,Park,None,NotLevel,3,0,0,0
53,qm,blue,2609,4946,4476,96,96,47,15,Exited,Exited,Exited,32,4,0,6,49,14,8,0,3,0,1,0,0,35,Hang,Park,Park,NotLevel,0,1,0,0
54,qm,red,6323,6987,7735,84,84,28,10,Exited,None,Exited,18,0,3,0,41,6,0,0,3,0,0,0,0,35,Hang,Park,Park,NotLevel,15,0,0,0
54,qm,blue,188,6867,7800,108,108,63,15,Exited,Exited,Exited,48,0,6,3,45,0,0,0,0,0,1,0,0,45,Hang,Park,None,IsLevel,0,0,1,0
55,qm,red,8081,6875,6514,108,108,19,15,Exited,Exited,Exited,4,2,0,0,44,4,4,0,0,0,0,0,0,40,Hang,None,None,IsLevel,45,0,0,0
55,qm,blue,2994,7614,4976,111,111,22,10,Exited,None,Exited,12,0,0,3,89,24,0,0,12,0,1,0,0,65,Hang,None,Hang,IsLevel,0,0,3,0
56,qm,red,2200,8072,6135,170,170,39,15,Exited,Exited,Exited,24,0,0,6,125,35,0,1,16,0,1,0,0,90,Hang,Hang,Hang,IsLevel,6,0,0,0
56,qm,blue,7902,6141,907,47,47,33,15,Exited,Exited,Exited,18,0,1,3,14,4,0,0,2,0,0,0,0,10,Park,Park,None,IsLevel,0,2,0,0
57,qm,red,610,188,4476,192,192,57,15,Exited,Exited,Exited,42,0,5,3,135,85,0,3,38,0,1,0,0,50,Hang,Hang,None,NotLevel,0,0,0,0
57,qm,blue,4039,3161,7480,120,120,57,15,Exited,Exited,Exited,42,0,3,6,63,33,0,3,12,0,1,0,0,30,Hang,None,Park,NotLevel,0,0,0,0
58,qm,red,4907,5036,6987,78,78,18,10,Exited,Exited,None,8,0,0,2,51,6,0,0,3,0,0,0,0,45,Hang,None,Park,IsLevel,9,0,0,0
58,qm,blue,7735,1374,3739,59,59,25,15,Exited,Exited,Exited,10,0,1,1,34,4,0,0,2,0,0,0,0,30,Hang,None,Park,NotLevel,0,3,0,0
59,qm,red,7800,6140,4946,136,136,27,15,Exited,Exited,Exited,12,0,0,3,109,44,14,2,12,0,1,0,0,65,None,Hang,Hang,IsLevel,0,1,2,0
59,qm,blue,7603,8089,5885,118,118,27,15,Exited,Exited,Exited,12,0,0,3,58,28,16,0,6,0,1,0,0,30,None,Park,Hang,NotLevel,33,0,0,0
60,qm,red,6323,7721,2609,82,82,41,15,Exited,Exited,Exited,26,4,3,0,41,11,11,0,0,0,1,0,0,30,None,Park,Hang,NotLevel,0,2,1,0
60,qm,blue,6110,6867,7564,91,91,28,10,None,Exited,Exited,18,0,1,3,42,12,2,0,5,0,1,0,0,30,Hang,Park,None,NotLevel,21,0,0,0
61,qm,red,3739,4976,3161,113,113,41,15,Exited,Exited,Exited,26,0,1,5,69,24,0,0,12,0,1,0,0,45,Park,Hang,None,IsLevel,3,2,0,0
61,qm,blue,6987,4039,6135,138,138,24,10,None,Exited,Exited,14,0,1,2,108,38,0,2,16,0,1,0,0,70,Park,Hang,Hang,IsLevel,6,1,0,0
62,qm,red,6141,5885,6514,76,76,33,15,Exited,Exited,Exited,18,3,0,3,37,2,0,0,1,0,0,0,0,35,Park,Hang,Park,NotLevel,6,1,1,0
62,qm,blue,8089,7735,8081,89,89,21,15,Exited,Exited,Exited,6,3,0,0,50,20,20,0,0,0,1,0,0,30,Hang,None,Park,NotLevel,18,2,0,0
63,qm,red,2994,6110,5036,159,159,30,10,Exited,Exited,None,20,0,0,5,81,31,0,1,14,0,1,0,0,50,Hang,Hang,None,NotLevel,48,0,0,0
63,qm,blue,7564,7480,7614,36,36,24,10,Exited,Exited,None,14,0,1,2,12,2,2,0,0,0,0,0,0,10,None,Park,Park,IsLevel,0,1,3,0
64,qm,red,7721,7603,4946,133,133,22,10,None,Exited,Exited,12,0,0,3,108,38,5,3,12,0,1,0,0,70,Park,Hang,Hang,IsLevel,3,2,2,0
64,qm,blue,188,6323,8072,137,137,45,15,Exited,Exited,Exited,30,0,3,3,56,31,0,1,14,0,1,0,0,25,None,None,Hang,NotLevel,36,1,0,0
65,qm,red,4476,7800,1374,60,60,22,10,Exited,None,Exited,12,0,0,3,38,33,0,5,9,0,1,0,0,5,Park,None,None,IsLevel,0,1,0,0
65,qm,blue,6875,907,4907,107,107,25,15,Exited,Exited,Exited,10,3,0,1,79,34,5,3,10,0,1,0,0,45,Park,None,Hang,IsLevel,3,0,0,0
