match,comp,alliance,team1,team2,team3,score,totalPoints,autoPoints,autoInitLinePoints,initLineRobot1,initLineRobot2,initLineRobot3,autoCellPoints,autoCellsBottom,autoCellsInner,autoCellsOuter,teleopPoints,teleopCellPoints,teleopCellsBottom,teleopCellsOuter,teleopCellsInner,controlPanelPoints,stage1Activated,stage2Activated,stage3Activated,endgamePoints,endgameRobot1,endgameRobot2,endgameRobot3,endgameRungIsLevel,foulPoints,foulCount,techFoulCount,adjustPoints
48,qm,red,7491,5215,5067,72,72,18,10,Exited,Exited,None,8,0,0,2,48,18,0,2,6,0,1,0,0,30,Hang,Park,None,NotLevel,6,0,1,0
48,qm,blue,6102,494,5641,72,72,27,15,Exited,Exited,Exited,12,0,0,3,30,15,0,1,6,0,1,0,0,15,Park,Park,Park,IsLevel,15,2,0,0
49,qm,red,5238,6081,7784,78,78,29,15,Exited,Exited,Exited,14,3,0,2,49,14,2,0,6,0,1,0,0,35,Hang,Park,Park,NotLevel,0,0,0,0
49,qm,blue,3322,3535,5561,160,160,57,15,Exited,Exited,Exited,42,0,5,3,103,38,0,6,10,0,1,0,0,65,Hang,Hang,None,IsLevel,0,0,0,0
50,qm,red,6610,5509,7894,60,60,18,10,Exited,Exited,None,8,0,0,2,24,14,0,0,7,0,1,0,0,10,Park,Park,None,IsLevel,18,0,0,0
50,qm,blue,5527,2145,1506,86,86,27,15,Exited,Exited,Exited,12,0,0,3,59,49,10,3,15,0,1,0,0,10,None,Park,Park,IsLevel,0,1,1,0
51,qm,red,6091,5713,8368,60,60,15,15,Exited,Exited,Exited,0,0,0,0,30,15,15,0,0,0,1,0,0,15,Park,Park,Park,IsLevel,15,0,0,0
51,qm,blue,6093,5084,6548,90,90,25,15,Exited,Exited,Exited,10,0,1,1,65,15,13,0,1,0,1,0,0,50,Park,Hang,Park,IsLevel,0,0,1,0
52,qm,red,1322,7166,5260,50,50,10,10,None,Exited,Exited,0,0,0,0,40,0,0,0,0,0,0,0,0,40,None,None,Hang,IsLevel,0,0,2,0
52,qm,blue,2337,3542,245,147,147,28,10,Exited,Exited,None,18,0,1,3,89,24,0,0,12,0,1,0,0,65,Hang,None,Hang,IsLevel,30,0,0,0
53,qm,red,5612,27,8385,137,137,40,10,Exited,Exited,None,30,0,1,6,67,22,0,4,5,0,1,0,0,45,Park,Hang,None,IsLevel,30,0,0,0
53,qm,blue,7056,4994,3568,113,113,35,15,Exited,Exited,Exited,20,3,1,2,78,8,0,0,4,0,1,0,0,70,Hang,Hang,Park,IsLevel,0,0,2,0
54,qm,red,5150,8368,5561,70,70,18,10,None,Exited,Exited,8,0,0,2,49,14,6,0,4,0,1,0,0,35,Park,Park,Hang,NotLevel,3,0,0,0
54,qm,blue,5697,7491,5713,82,82,27,15,Exited,Exited,Exited,12,0,0,3,55,25,0,1,11,0,1,0,0,30,Park,Hang,None,NotLevel,0,1,0,0
55,qm,red,5084,2337,7166,161,161,44,10,Exited,Exited,None,34,0,3,4,117,52,0,6,17,0,1,0,0,65,Hang,Hang,None,IsLevel,0,0,0,0
55,qm,blue,2145,5238,5067,68,68,15,15,Exited,Exited,Exited,0,0,0,0,53,13,13,0,0,0,1,0,0,40,None,Hang,None,IsLevel,0,0,0,0
56,qm,red,8385,6548,4994,77,77,19,15,Exited,Exited,Exited,4,2,0,0,49,9,9,0,0,0,1,0,0,40,None,None,Hang,IsLevel,9,0,0,0
56,qm,blue,5527,4998,6102,45,45,28,10,Exited,None,Exited,18,3,0,3,17,7,3,0,2,0,1,0,0,10,Park,None,Park,IsLevel,0,3,0,0
57,qm,red,3535,5641,27,94,94,51,15,Exited,Exited,Exited,36,0,2,6,43,33,0,5,9,0,1,0,0,10,Park,None,Park,NotLevel,0,0,0,0
57,qm,blue,3542,6093,5509,64,64,31,15,Exited,Exited,Exited,16,0,0,4,33,23,0,1,10,0,1,0,0,10,None,Park,Park,IsLevel,0,0,0,0
58,qm,red,5150,7056,3322,162,162,45,15,Exited,Exited,Exited,30,0,3,3,114,49,0,3,20,0,1,0,0,65,None,Hang,Hang,IsLevel,3,0,1,0
58,qm,blue,6610,5612,1322,61,61,28,10,Exited,Exited,None,18,0,1,3,18,8,0,0,4,0,0,0,0,10,Park,Park,None,IsLevel,15,1,0,0
59,qm,red,3568,5697,6091,106,106,22,10,Exited,Exited,None,12,0,0,3,84,19,9,0,5,0,1,0,0,65,Hang,Hang,None,IsLevel,0,0,2,0
59,qm,blue,7894,5538,494,64,64,5,5,None,None,Exited,0,0,0,0,29,19,5,0,7,0,1,0,0,10,None,Park,Park,IsLevel,30,0,0,0
60,qm,red,1506,245,7784,84,84,23,15,Exited,Exited,Exited,8,0,0,2,61,26,0,0,13,0,1,0,0,35,Park,Hang,Park,NotLevel,0,0,1,0
60,qm,blue,5260,6081,5215,136,136,31,15,Exited,Exited,Exited,16,3,1,1,90,35,16,3,5,0,1,0,0,55,Hang,Hang,Park,NotLevel,15,0,0,0
61,qm,red,3322,6610,7491,151,151,55,15,Exited,Exited,Exited,40,0,2,7,87,37,0,3,14,0,1,0,0,50,Hang,None,Hang,NotLevel,9,0,0,0
61,qm,blue,7166,5067,8368,39,39,10,10,None,Exited,Exited,0,0,0,0,29,19,10,1,3,0,1,0,0,10,Park,None,Park,IsLevel,0,3,0,0
62,qm,red,7894,6091,6102,16,16,5,5,None,None,Exited,0,0,0,0,11,1,1,0,0,0,0,0,0,10,None,Park,Park,IsLevel,0,0,1,0
62,qm,blue,7056,5238,5509,116,116,19,15,Exited,Exited,Exited,4,0,0,1,82,17,6,1,4,0,1,0,0,65,Hang,Hang,None,IsLevel,15,0,0,0
63,qm,red,3535,3568,6081,85,85,27,15,Exited,Exited,Exited,12,0,0,3,58,28,6,0,11,0,1,0,0,30,Hang,None,Park,NotLevel,0,0,0,0
63,qm,blue,5641,2145,5697,88,88,35,15,Exited,Exited,Exited,20,0,0,5,53,23,13,0,5,0,1,0,0,30,Park,None,Hang,NotLevel,0,0,0,0
64,qm,red,5713,5527,1322,30,30,12,10,Exited,Exited,None,2,1,0,0,12,2,2,0,0,0,0,0,0,10,Park,Park,None,IsLevel,6,6,0,0
64,qm,blue,5561,5215,5612,116,116,31,15,Exited,Exited,Exited,16,0,0,4,67,12,0,2,3,0,1,0,0,55,Hang,Park,Hang,NotLevel,18,2,0,0
65,qm,red,245,4998,5538,76,76,41,15,Exited,Exited,Exited,26,0,1,5,35,5,5,0,0,0,1,0,0,30,Hang,None,Park,NotLevel,0,2,0,0
65,qm,blue,6093,27,2337,167,167,38,10,None,Exited,Exited,28,0,4,1,123,53,0,7,16,0,1,0,0,70,Park,Hang,Hang,IsLevel,6,0,0,0
66,qm,red,494,1506,8385,82,82,35,15,Exited,Exited,Exited,20,0,0,5,47,17,0,1,7,0,1,0,0,30,Park,Hang,None,NotLevel,0,1,0,0
66,qm,blue,5150,3542,6548,58,58,22,10,None,Exited,Exited,12,0,0,3,33,18,3,1,6,0,1,0,0,15,Park,Park,Park,IsLevel,3,0,0,0
67,qm,red,4994,5084,6610,131,131,39,15,Exited,Exited,Exited,24,0,0,6,92,22,0,0,11,0,1,0,0,70,Hang,Hang,Park,IsLevel,0,0,0,0
67,qm,blue,7784,5260,3535,125,125,23,15,Exited,Exited,Exited,8,0,0,2,102,37,10,3,9,0,1,0,0,65,None,Hang,Hang,IsLevel,0,0,0,0
68,qm,red,2145,7056,7491,115,115,21,15,Exited,Exited,Exited,6,0,1,0,94,29,0,1,13,0,1,0,0,65,None,Hang,Hang,IsLevel,0,0,0,0
68,qm,blue,5509,6081,245,30,30,15,15,Exited,Exited,Exited,0,0,0,0,15,10,0,0,5,0,0,0,0,5,None,None,Park,NotLevel,0,0,0,0
69,qm,red,8368,8385,6102,57,57,27,15,Exited,Exited,Exited,12,0,0,3,30,15,9,0,3,0,1,0,0,15,Park,Park,Park,NotLevel,0,1,0,0
69,qm,blue,5641,1322,3568,46,46,24,10,Exited,None,Exited,14,0,1,2,19,14,6,2,1,0,1,0,0,5,Park,None,None,IsLevel,3,0,0,0
70,qm,red,5713,6093,5561,77,77,19,15,Exited,Exited,Exited,4,0,0,1,55,10,0,0,5,0,0,0,0,45,Park,None,Hang,IsLevel,3,0,0,0
70,qm,blue,4994,5260,1506,139,139,25,15,Exited,Exited,Exited,10,3,0,1,114,39,13,2,10,0,1,0,0,75,Hang,Hang,Hang,NotLevel,0,1,0,0
71,qm,red,5215,2337,3322,155,155,38,10,Exited,Exited,None,28,0,4,1,102,32,0,0,16,0,1,0,0,70,Park,Hang,Hang,IsLevel,15,0,0,0
71,qm,blue,6091,5084,3542,133,133,35,15,Exited,Exited,Exited,20,0,2,2,98,53,2,5,18,0,1,0,0,45,Park,Hang,None,IsLevel,0,0,1,0
72,qm,red,27,5150,7894,59,59,23,5,Exited,None,None,18,0,1,3,36,26,0,4,7,0,1,0,0,10,Park,None,Park,IsLevel,0,0,6,0
72,qm,blue,6548,5067,5612,175,175,25,15,Exited,Exited,Exited,10,0,1,1,60,15,7,2,1,0,1,0,0,45,Hang,None,Park,IsLevel,90,0,0,0
73,qm,red,5697,5538,7166,78,78,27,15,Exited,Exited,Exited,12,0,0,3,51,1,1,0,0,0,0,0,0,50,Hang,Hang,None,NotLevel,0,0,0,0
73,qm,blue,5527,5238,494,72,72,33,15,Exited,Exited,Exited,18,3,0,3,39,9,9,0,0,0,1,0,0,30,Park,Hang,None,NotLevel,0,0,0,0
