match,comp,alliance,team1,team2,team3,score,totalPoints,autoPoints,autoInitLinePoints,initLineRobot1,initLineRobot2,initLineRobot3,autoCellPoints,autoCellsBottom,autoCellsInner,autoCellsOuter,teleopPoints,teleopCellPoints,teleopCellsBottom,teleopCellsOuter,teleopCellsInner,controlPanelPoints,stage1Activated,stage2Activated,stage3Activated,endgamePoints,endgameRobot1,endgameRobot2,endgameRobot3,endgameRungIsLevel,foulPoints,foulCount,techFoulCount,adjustPoints
53,qm,blue,6004,6496,5919,68,68,33,15,Exited,Exited,Exited,18,3,0,3,35,20,8,0,6,0,1,0,0,15,Park,Park,Park,NotLevel,0,0,0,0
54,qm,red,5762,6500,5190,51,51,15,15,Exited,Exited,Exited,0,0,0,0,30,0,0,0,0,0,0,0,0,30,None,Park,Hang,NotLevel,6,1,0,0
54,qm,blue,6565,7671,4561,82,82,27,15,Exited,Exited,Exited,12,0,0,3,52,7,0,1,2,0,0,0,0,45,Park,Hang,None,IsLevel,3,2,0,0
55,qm,red,4816,5607,7265,44,44,14,10,Exited,Exited,None,4,0,0,1,15,10,0,0,5,0,0,0,0,5,None,Park,None,IsLevel,15,0,0,0
55,qm,blue,6240,4291,2642,69,69,15,15,Exited,Exited,Exited,0,0,0,0,54,4,0,0,2,0,0,0,0,50,Park,Park,Hang,IsLevel,0,0,1,0
56,qm,red,5511,6502,6908,112,112,43,15,Exited,Exited,Exited,28,0,2,4,69,39,0,5,12,0,1,0,0,30,Hang,Park,None,NotLevel,0,0,0,0
56,qm,blue,2059,435,4828,52,52,27,15,Exited,Exited,Exited,12,0,0,3,25,15,0,1,6,0,1,0,0,10,Park,None,Park,IsLevel,0,0,0,0
57,qm,red,7463,3459,5919,75,75,22,10,None,Exited,Exited,12,0,0,3,23,8,0,0,4,0,0,0,0,15,Park,Park,Park,NotLevel,30,0,3,0
57,qm,blue,6496,7890,5160,143,143,25,15,Exited,Exited,Exited,10,3,0,1,73,18,11,1,2,0,1,0,0,55,Hang,Park,Hang,NotLevel,45,0,2,0
58,qm,red,5518,8090,3229,35,35,24,10,Exited,Exited,None,14,3,0,2,11,6,4,0,1,0,1,0,0,5,Park,None,None,IsLevel,0,0,4,0
