match,comp,alliance,team1,team2,team3,score,totalPoints,autoPoints,autoInitLinePoints,initLineRobot1,initLineRobot2,initLineRobot3,autoCellPoints,autoCellsBottom,autoCellsInner,autoCellsOuter,teleopPoints,teleopCellPoints,teleopCellsBottom,teleopCellsOuter,teleopCellsInner,controlPanelPoints,stage1Activated,stage2Activated,stage3Activated,endgamePoints,endgameRobot1,endgameRobot2,endgameRobot3,endgameRungIsLevel,foulPoints,foulCount,techFoulCount,adjustPoints
33,qm,red,3414,5531,7232,57,57,10,10,Exited,None,Exited,0,0,0,0,47,12,0,0,6,0,0,0,0,35,Hang,Park,Park,NotLevel,0,0,0,0
33,qm,blue,4758,8179,33,94,94,17,15,Exited,Exited,Exited,2,1,0,0,77,7,2,1,1,0,0,0,0,70,Park,Hang,Hang,IsLevel,0,0,0,0
34,qm,red,4768,573,5532,84,84,37,15,Exited,Exited,Exited,22,0,1,4,47,17,0,1,7,0,1,0,0,30,None,Hang,Park,NotLevel,0,0,0,0
34,qm,blue,240,5577,5197,61,61,27,15,Exited,Exited,Exited,12,0,0,3,34,4,0,0,2,0,0,0,0,30,Hang,None,Park,NotLevel,0,0,0,0
35,qm,red,5498,3538,4130,164,164,49,15,Exited,Exited,Exited,34,0,1,7,115,50,0,6,16,0,1,0,0,65,None,Hang,Hang,IsLevel,0,0,0,0
35,qm,blue,5214,4840,1481,57,57,23,15,Exited,Exited,Exited,8,0,0,2,34,4,0,0,2,0,0,0,0,30,Park,None,Hang,NotLevel,0,0,0,0
36,qm,red,5756,2591,7856,44,44,15,15,Exited,Exited,Exited,0,0,0,0,14,4,0,0,2,0,0,0,0,10,Park,None,Park,IsLevel,15,0,0,0
36,qm,blue,8280,7145,7191,25,25,10,10,Exited,Exited,None,0,0,0,0,15,0,0,0,0,0,0,0,0,15,Park,Park,Park,IsLevel,0,0,1,0
37,qm,red,7865,5695,4854,22,22,5,5,None,Exited,None,0,0,0,0,17,2,0,0,1,0,0,0,0,15,Park,Park,Park,IsLevel,0,0,3,0
37,qm,blue,6742,3096,7692,112,112,10,10,Exited,None,Exited,0,0,0,0,57,2,2,0,0,0,0,0,0,55,Hang,Hang,Park,NotLevel,45,0,0,0
38,qm,red,7716,5090,6120,46,46,10,10,None,Exited,Exited,0,0,0,0,36,21,6,1,6,0,1,0,0,15,Park,Park,Park,IsLevel,0,0,1,0
38,qm,blue,6013,94,247,74,74,14,10,Exited,Exited,None,4,0,0,1,45,10,2,0,4,0,0,0,0,35,Park,Hang,Park,NotLevel,15,0,0,0
39,qm,red,4758,7145,4130,145,145,41,15,Exited,Exited,Exited,26,3,0,5,89,19,3,2,5,0,1,0,0,70,Hang,Park,Hang,IsLevel,15,2,2,0
39,qm,blue,8179,573,3538,131,131,37,15,Exited,Exited,Exited,22,0,3,1,58,8,0,0,4,0,0,0,0,50,None,Hang,Hang,NotLevel,36,0,1,0
40,qm,red,7232,7856,5498,29,29,15,15,Exited,Exited,Exited,0,0,0,0,14,4,0,0,2,0,0,0,0,10,Park,Park,None,IsLevel,0,2,0,0
