match,comp,alliance,team1,team2,team3,score,totalPoints,autoPoints,autoInitLinePoints,initLineRobot1,initLineRobot2,initLineRobot3,autoCellPoints,autoCellsBottom,autoCellsInner,autoCellsOuter,teleopPoints,teleopCellPoints,teleopCellsBottom,teleopCellsOuter,teleopCellsInner,controlPanelPoints,stage1Activated,stage2Activated,stage3Activated,endgamePoints,endgameRobot1,endgameRobot2,endgameRobot3,endgameRungIsLevel,foulPoints,foulCount,techFoulCount,adjustPoints
49,qm,red,7569,6838,6459,117,117,18,10,None,Exited,Exited,8,0,0,2,39,29,0,1,13,0,1,0,0,10,Park,Park,None,IsLevel,60,0,0,0
49,qm,blue,8146,8200,7828,64,64,27,15,Exited,Exited,Exited,12,0,0,3,37,7,7,0,0,0,1,0,0,30,None,Park,Hang,NotLevel,0,0,4,0
50,qm,red,6417,8084,6232,120,120,32,10,Exited,Exited,None,22,0,1,4,82,17,0,1,7,0,1,0,0,65,Hang,Hang,None,IsLevel,6,0,0,0
50,qm,blue,7830,8034,7228,55,55,22,10,Exited,Exited,None,12,0,0,3,33,23,2,1,9,0,1,0,0,10,Park,None,Park,NotLevel,0,2,0,0
51,qm,red,8141,7758,6038,120,120,37,15,Exited,Exited,Exited,22,0,1,4,62,12,0,0,6,0,1,0,0,50,None,Hang,Hang,NotLevel,21,2,0,0
51,qm,blue,7831,6985,7536,69,69,23,15,Exited,Exited,Exited,8,0,0,2,40,10,0,0,5,0,0,0,0,30,None,Park,Hang,NotLevel,6,2,1,0
52,qm,red,8308,8147,8215,102,102,15,15,Exited,Exited,Exited,0,0,0,0,12,2,0,0,1,0,0,0,0,10,Park,Park,None,IsLevel,75,0,5,0
52,qm,blue,7742,7841,7839,112,112,18,10,None,Exited,Exited,8,0,0,2,19,4,0,0,2,0,0,0,0,15,Park,Park,Park,NotLevel,75,0,5,0
53,qm,red,5773,6989,7748,155,155,35,15,Exited,Exited,Exited,20,0,0,5,60,30,0,4,9,0,1,0,0,30,None,Hang,Park,NotLevel,60,0,8,0
53,qm,blue,6014,7465,7201,169,169,29,15,Exited,Exited,Exited,14,0,1,2,20,10,4,0,3,0,1,0,0,10,None,Park,Park,IsLevel,120,0,4,0
