match,comp,alliance,team1,team2,team3,score,totalPoints,autoPoints,autoInitLinePoints,initLineRobot1,initLineRobot2,initLineRobot3,autoCellPoints,autoCellsBottom,autoCellsInner,autoCellsOuter,teleopPoints,teleopCellPoints,teleopCellsBottom,teleopCellsOuter,teleopCellsInner,controlPanelPoints,stage1Activated,stage2Activated,stage3Activated,endgamePoints,endgameRobot1,endgameRobot2,endgameRobot3,endgameRungIsLevel,foulPoints,foulCount,techFoulCount,adjustPoints
46,qm,blue,4061,3712,4980,87,87,15,15,Exited,Exited,Exited,0,0,0,0,63,18,18,0,0,0,1,0,0,45,Hang,Park,None,IsLevel,9,1,3,0
47,qm,red,3711,3663,4104,193,193,36,10,Exited,Exited,None,26,0,1,5,97,47,0,7,13,0,1,0,0,50,Hang,Hang,None,NotLevel,60,1,0,0
47,qm,blue,2147,6076,4089,126,126,23,15,Exited,Exited,Exited,8,0,0,2,100,35,3,2,13,0,1,0,0,65,Hang,None,Hang,IsLevel,3,0,4,0
48,qm,red,3693,4692,6442,76,76,15,15,Exited,Exited,Exited,0,0,0,0,61,26,8,0,9,0,1,0,0,35,Park,Hang,Park,NotLevel,0,0,0,0
48,qm,blue,5920,2910,4060,176,176,45,15,Exited,Exited,Exited,30,3,0,6,131,71,14,11,12,10,1,1,0,50,Hang,Hang,None,NotLevel,0,0,0,0
1,qf,red,2910,4911,6076,5,5,5,5,None,Exited,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,IsLevel,0,0,0,0
1,qf,blue,3681,6350,6503,0,0,0,0,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,IsLevel,0,0,0,0
2,qf,red,2910,4911,6076,5,5,5,5,None,Exited,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,IsLevel,0,0,0,0
2,qf,blue,3681,6350,6503,0,0,0,0,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,IsLevel,0,0,0,0
1,qf,red,2147,1595,3693,100,100,22,10,Exited,None,Exited,12,0,0,3,78,33,9,0,12,0,1,0,0,45,Hang,Park,None,IsLevel,0,0,2,0
1,qf,blue,4125,4513,4060,89,89,35,15,Exited,Exited,Exited,20,0,0,5,24,19,0,1,8,0,1,0,0,5,None,Park,None,IsLevel,30,0,0,0
2,qf,red,2147,1595,3693,92,92,10,10,Exited,None,Exited,0,0,0,0,82,37,8,1,13,0,1,0,0,45,Hang,None,Park,IsLevel,0,0,1,0
2,qf,blue,4125,4513,4060,71,71,15,15,Exited,Exited,Exited,0,0,0,0,41,6,0,0,3,0,0,0,0,35,Park,Hang,Park,NotLevel,15,0,0,0
1,qf,red,3663,4089,4104,134,134,27,5,Exited,None,None,22,0,1,4,74,9,1,0,4,0,1,0,0,65,Hang,Hang,None,IsLevel,33,0,0,0
1,qf,blue,4692,5920,4061,85,85,25,15,Exited,Exited,Exited,10,5,0,0,60,10,10,0,0,0,1,0,0,50,None,Hang,Hang,NotLevel,0,1,2,0
2,qf,red,3663,4089,4104,120,120,24,10,Exited,None,Exited,14,0,1,2,96,31,0,1,14,0,1,0,0,65,Hang,Hang,None,IsLevel,0,0,0,0
