match,comp,alliance,team1,team2,team3,score,totalPoints,autoPoints,autoInitLinePoints,initLineRobot1,initLineRobot2,initLineRobot3,autoCellPoints,autoCellsBottom,autoCellsInner,autoCellsOuter,teleopPoints,teleopCellPoints,teleopCellsBottom,teleopCellsOuter,teleopCellsInner,controlPanelPoints,stage1Activated,stage2Activated,stage3Activated,endgamePoints,endgameRobot1,endgameRobot2,endgameRobot3,endgameRungIsLevel,foulPoints,foulCount,techFoulCount,adjustPoints
3,qf,blue,4738,3889,5137,153,153,37,15,Exited,Exited,Exited,22,0,1,4,113,23,0,1,10,0,1,0,0,90,Hang,Hang,Hang,IsLevel,3,0,2,0
1,qf,red,5199,5851,2485,108,108,23,15,Exited,Exited,Exited,8,0,0,2,85,20,0,0,10,0,1,0,0,65,Hang,Hang,None,IsLevel,0,0,0,0
1,qf,blue,2240,4919,2443,84,84,47,15,Exited,Exited,Exited,32,0,2,5,37,2,0,0,1,0,0,0,0,35,Park,Hang,Park,NotLevel,0,0,0,0
2,qf,red,5199,5851,2485,132,132,27,15,Exited,Exited,Exited,12,0,0,3,87,32,0,2,13,0,1,0,0,55,Park,Hang,Hang,NotLevel,18,0,0,0
2,qf,blue,2240,4919,2443,105,105,31,15,Exited,Exited,Exited,16,0,0,4,74,4,0,0,2,0,0,0,0,70,Hang,Park,Hang,IsLevel,0,1,1,0
1,qf,red,2658,4698,6695,120,120,43,15,Exited,Exited,Exited,28,0,4,1,77,22,0,2,8,0,1,0,0,55,Park,Hang,Hang,NotLevel,0,0,0,0
1,qf,blue,3882,7042,3859,170,170,51,15,Exited,Exited,Exited,36,0,0,9,119,29,0,1,13,0,1,0,0,90,Hang,Hang,Hang,IsLevel,0,0,0,0
2,qf,red,2658,4698,6695,121,121,41,15,Exited,Exited,Exited,26,0,1,5,80,25,0,1,11,0,1,0,0,55,Hang,Park,Hang,NotLevel,0,0,0,0
2,qf,blue,3882,7042,3859,163,163,29,15,Exited,Exited,Exited,14,0,1,2,134,44,0,0,22,0,1,0,0,90,Hang,Hang,Hang,IsLevel,0,0,0,0
1,sf,red,3647,294,4419,193,193,57,15,Exited,Exited,Exited,42,0,3,6,136,71,0,7,25,0,1,0,0,65,None,Hang,Hang,IsLevel,0,1,1,0
1,sf,blue,3255,2945,6704,186,186,53,15,Exited,Exited,Exited,38,0,1,8,115,25,0,1,11,0,1,0,0,90,Hang,Hang,Hang,IsLevel,18,0,0,0
2,sf,red,3647,294,4419,184,184,34,10,Exited,None,Exited,24,0,2,3,150,60,0,6,21,0,1,0,0,90,Hang,Hang,Hang,IsLevel,0,2,1,0
